Year,Month,Source_District,Target_District,Lagged_Label,Regional_Trend,NDVI_Mean_Lag2,Pressure_Min,LST_Max,Pressure_Delta,LST_Max_Lag1,Heat_Moisture_Interaction,Pressure_Mean,CloudCover_SD,Temp_Min,DewPoint_Mean,Type_SandyDesert_x_NDVI,RH_Range,Type_Riverine_x_NDVI,Type_Agricultural_x_NDVI,Type_SandyDesert,Type_Agricultural_x_Precip,Type_SandyDesert_x_Precip
2002,1,Awaran,Awaran,0,0.0,-1.0462918800116077,0.0740782828834729,-0.7755796087334623,0.0601809569971786,-0.2408321141268529,0.1726559020295201,0.0656958182783425,-0.1617837307382013,-1.492379143249164,-1.3825683981987766,-0.0,0.8359248804276971,-0.0,-0.0,False,0.0,0.0
2002,2,Awaran,Awaran,0,0.032258064516129,-1.054482509243229,0.080672752576303,-0.3762719519427342,-0.0308331339119916,-0.7755796087334623,0.921548524108132,0.069754950769374,-0.3312323761526973,-1.295863367378751,-1.3506671985136924,0.0,0.9950142851094714,0.0,0.0,False,-0.0,-0.0
2002,3,Awaran,Awaran,1,0.0967741935483871,-1.0206047609623583,-0.0468203281517646,0.8009262844634509,0.0040591324910315,-0.3762719519427342,0.7356597159787643,-0.0301167924165287,0.704293140426486,-0.1745674697652166,-1.219641137838582,0.0,-0.6754244640491592,0.0,0.0,False,0.0,0.0
2002,4,Awaran,Awaran,1,0.3225806451612903,-1.0196880925247107,-0.1127650250800761,1.5707696827311588,-0.0998717431859027,0.8009262844634509,-0.1184001966368295,-0.1117041729433412,0.7982624018610572,0.414979857846023,-0.6394578803216059,-0.0,1.31319309447302,-0.0,-0.0,False,0.0,0.0
2002,5,Awaran,Awaran,0,0.3225806451612903,-1.0345176455523633,-0.1589263129298946,1.8852560405162149,-0.0815873805268125,1.5707696827311588,-0.9014610073919916,-0.2011843796893364,-1.2183714180823628,0.9120491732829508,0.2047140856462762,-0.0,1.6313719038365688,-0.0,-0.0,False,-0.0,-0.0
2002,6,Awaran,Awaran,0,0.3870967741935484,-1.0788452682881666,-0.2292673229867586,1.5020875253074215,-0.0894802067459951,1.8852560405162149,-0.6654740024336295,-0.2734158979795251,-1.0161892731607485,1.0738856945879969,0.9789553022311828,-0.0,1.233648392132133,-0.0,-0.0,False,0.0,0.0
2002,7,Awaran,Awaran,0,0.3225806451612903,-1.1181497957338855,-0.2336636361153136,1.1730959058937769,-0.0722315182901887,1.5020875253074215,0.2491997705500717,-0.2774578482748035,0.0019417070804907,0.8195711611086385,0.8336711523350372,-0.0,1.3927377968139074,-0.0,-0.0,False,0.0,0.0
2002,8,Awaran,Awaran,0,0.3225806451612903,-1.1325964320175133,-0.2578433583223617,0.8677834851197072,-0.0040419502952784,1.1730959058937769,0.3183800873376545,-0.2497579617826762,0.6790865854502888,0.8080114095868492,1.0434167696219627,-0.0,1.0745589874503587,-0.0,-0.0,False,-0.0,-0.0
2002,9,Awaran,Awaran,0,0.3225806451612903,-1.139399671181342,-0.1127650250800761,0.9399022310958756,0.0276998864921273,0.8677834851197072,0.4458212437691883,-0.1222405877903425,-0.7454561147869834,0.5421371245857023,0.8560026721480006,0.0,1.4722824991547945,0.0,0.0,False,0.0,0.0
2002,10,Awaran,Awaran,0,0.3548387096774194,-1.12155451216863,-0.0270369190732717,1.07414622462773,0.1275173739923337,0.9399022310958756,0.3132433415345967,-0.0507339529820989,-2.11190916438273,0.2647030880627657,-0.7274679330236123,0.0,0.2791119640414869,0.0,0.0,False,-0.0,-0.0
2002,11,Awaran,Awaran,0,0.0,-1.0685666315779443,0.1070506313476286,0.23876032920543,0.0715066348082436,1.07414622462773,-0.8022902735385713,0.0296781825557593,-0.113289389855325,-0.8565928095507683,-0.8653983959819747,0.0,0.9950142851094714,0.0,0.0,False,-0.0,-0.0
2002,12,Awaran,Awaran,0,0.0,-1.0673388205147998,0.0674838131906427,-0.5092038058493393,0.0804121355378582,0.23876032920543,0.2224670869467444,0.0556514211662361,0.4899822366642466,-1.0646683369429706,-1.0201076793301886,0.0,1.3927377968139074,0.0,0.0,False,0.0,0.0
2003,1,Awaran,Awaran,0,0.0,-1.034012676373277,0.0542948738049799,-0.6453468469446745,0.0259732386104768,-0.5092038058493393,0.4331426156489188,0.0790186852299114,0.5078124787785087,-1.3421023734659068,-0.9002343052663196,-0.0,1.3927377968139074,-0.0,-0.0,False,0.0,0.0
2003,2,Awaran,Awaran,0,0.0,-1.0400642911385116,-0.0929816160015831,-0.0043491533251701,0.0233672640636753,-0.6453468469446745,0.3353715985841082,0.0029480041148912,0.5538174073420773,-0.9259513186815024,-0.5731469811317408,0.0,1.4722824991547945,0.0,0.0,False,0.0,0.0
2003,3,Awaran,Awaran,1,0.0,-1.0093752082655474,-0.0226406059447166,0.3386874229497336,-0.0760706811150202,-0.0043491533251701,0.1241748704181333,-0.0164172317775651,0.3719224480741145,-0.9143915671597136,-0.9370581141038627,-0.0,1.5518272014956818,-0.0,-0.0,False,-0.0,-0.0
2003,4,Awaran,Awaran,0,0.3225806451612903,-1.0164200019501084,-0.0446221715874871,1.6109215152530691,-0.0193652358924563,0.3386874229497336,0.0308838881164504,-0.0915027760562251,0.5163392107105376,0.3109420941499221,-0.8568053643563047,-0.0,1.6313719038365688,-0.0,-0.0,False,0.0,0.0
2003,5,Awaran,Awaran,0,0.0,-1.041967580454199,-0.108368711951521,1.4555187077809215,-0.07508554427866,1.6109215152530691,-0.9634397670175252,-0.1462622926335197,-1.2847765559655109,0.414979857846023,-0.0442791738260264,-0.0,1.4722824991547945,-0.0,-0.0,False,-0.0,-0.0
2003,6,Awaran,Awaran,0,0.0,-1.0540868407522566,-0.2732304542722995,1.6336416880709588,-0.0547595165772945,1.4555187077809215,-0.5763261690248981,-0.2964448810372644,-0.9854877505596028,1.097005197631575,0.8383347566559691,-0.0,1.233648392132133,-0.0,-0.0,False,0.0,0.0
2003,7,Awaran,Awaran,0,0.3225806451612903,-1.1198370340227353,-0.2468525755009764,0.8389208818344698,-0.1501825884037447,1.6336416880709588,0.0531183771209705,-0.277558103346206,0.6629298457753218,1.062325943066208,1.4347585071670146,-0.0,-0.2777009523447233,-0.0,-0.0,False,-0.0,-0.0
2003,8,Awaran,Awaran,0,0.3225806451612903,-1.1414741982417418,-0.2292673229867586,0.5482633588884174,0.0188867776910584,0.8389208818344698,0.8622603087455823,-0.2281559425745247,0.8651516217505677,0.9582881793701066,1.2079149071458644,0.0,-0.1981562500038361,0.0,0.0,False,0.0,0.0
2003,9,Awaran,Awaran,0,0.3225806451612903,-1.1138247675052229,-0.1479355301085093,0.7774999991512307,0.0494021607716813,0.5482633588884174,0.5892720810422308,-0.1536761551635556,-0.1930837837322941,0.1722250758884536,0.5939714236598187,0.0,1.6313719038365688,0.0,0.0,False,-0.0,-0.0
2003,10,Awaran,Awaran,0,0.3225806451612903,-1.0088720607645976,0.0081335859551614,0.952412765479094,0.0744797874109691,0.7774999991512307,0.2196993480214226,-0.0285510440955478,-2.363804969748926,0.1606653243666648,-0.9207373124030124,0.0,0.8359248804276971,0.0,0.0,False,-0.0,-0.0
2003,11,Awaran,Awaran,0,0.3225806451612903,-0.992644187600342,0.0740782828834729,0.3732040225480272,0.1251251110680078,0.952412765479094,-0.6287034590064949,0.0429507745377068,-0.0957418041650388,-0.9028318156379244,-1.37298154632668,0.0,1.31319309447302,0.0,0.0,False,0.0,0.0
2003,12,Awaran,Awaran,0,0.3225806451612903,-0.9735194818654448,0.1158432576047363,-0.430604427944672,0.0715018186332546,0.3732040225480272,0.5057794481765138,0.0882726521926832,0.4165463024962456,-1.6773351675977883,-1.3989834330999236,-0.0,0.4382013687232612,-0.0,-0.0,False,0.0,0.0
2004,1,Awaran,Awaran,0,0.0,-0.9828391872052809,0.034511464726487,-0.6614792387295213,0.0453218776549763,-0.430604427944672,0.9116066643521836,0.0432463304197643,0.988794437318378,-1.2727438643351727,-0.8904015079797033,-0.0,1.233648392132133,-0.0,-0.0,False,-0.0,-0.0
2004,2,Awaran,Awaran,0,0.0,-1.0150595727187186,0.034511464726487,0.1854366810164384,-0.0450263217729189,-0.6614792387295213,0.2710805254956557,0.0331503600297787,-0.3568985974299346,-1.1455865975954935,-1.2357727361568245,0.0,1.4722824991547945,0.0,0.0,False,0.0,0.0
2004,3,Awaran,Awaran,0,0.0967741935483871,-0.9617514411118596,-0.0094516665590538,0.873606268219292,-0.0100959703899856,0.1854366810164384,0.5553473733876292,-0.031166521987658,-0.6520717717082205,-0.2323662273741616,-1.363139843840723,-0.0,0.0404778570188253,-0.0,-0.0,False,-0.0,-0.0
2004,4,Awaran,Awaran,0,0.0967741935483871,-0.9709345205915536,-0.1149631816443536,1.356554794384571,-0.0643168820174367,0.873606268219292,-0.5655271805987748,-0.1356990448115217,-0.2872253621434442,0.5999358821946473,-0.8054881007226318,-0.0,0.6768354757459227,-0.0,-0.0,False,-0.0,-0.0
2004,5,Awaran,Awaran,0,0.0967741935483871,-0.989364438285674,-0.1765115654441099,1.384247024713105,-0.1045325228238637,1.356554794384571,-1.4033960718161134,-0.1954226617624028,-0.7357759999620227,0.2993823426281329,-0.073703247749559,-0.0,1.710916606177456,-0.0,-0.0,False,0.0,0.0
2004,6,Awaran,Awaran,0,0.1935483870967742,-1.0642244795748106,-0.3347788380720583,1.363225906633511,-0.0597236169508811,1.384247024713105,-0.8822281291955112,-0.266578502110036,-0.7760999606586261,1.120124700675153,0.8351384701260472,-0.0,1.233648392132133,-0.0,-0.0,False,-0.0,-0.0
2004,7,Awaran,Awaran,0,0.1290322580645161,-1.1057456249754782,-0.2270691664224835,1.1479322960634608,-0.0711558403476331,1.363225906633511,-0.0217560012380413,-0.2716489514907355,0.7463084072244981,0.9120491732829508,1.0721258369947912,-0.0,0.9154695827685844,-0.0,-0.0,False,0.0,0.0
2004,8,Awaran,Awaran,0,0.2903225806451613,-1.1240356377888134,-0.2380599492438687,0.7888947135889847,-0.0050704493806995,1.1479322960634608,0.4719448743173886,-0.2485401575330197,0.4743148875636974,0.7270931489343263,1.0532403378838069,-0.0,0.8359248804276971,-0.0,-0.0,False,-0.0,-0.0
2004,9,Awaran,Awaran,0,0.1290322580645161,-1.139946903293165,-0.1259539644657388,1.0928086287294176,0.0231087939577157,0.7888947135889847,0.4408952207319499,-0.1276367678638141,-0.299968918230199,0.6346151367600141,0.4974403581079016,0.0,1.4722824991547945,0.0,0.0,False,-0.0,-0.0
2004,10,Awaran,Awaran,0,0.1290322580645161,-1.137219851124726,-0.0160461362518865,0.973555222934331,0.1209033896692056,1.0928086287294176,0.1152077824177139,-0.0034636868169589,-0.9040958021522068,-0.0242906999819595,-0.5797102749585826,0.0,1.3927377968139074,0.0,0.0,False,0.0,0.0
2004,11,Awaran,Awaran,0,0.1290322580645161,-1.0744225981114548,0.0938616919619658,0.1663958801502834,0.1241730810468551,0.973555222934331,-0.3015064415841781,0.0460251651046863,0.1026777879765479,-0.0589699545473264,-0.6875467339426441,0.0,1.233648392132133,0.0,0.0,False,-0.0,-0.0
2004,12,Awaran,Awaran,0,0.0,-1.067913742134278,0.0498985606764248,-0.4217423420241818,0.0494888519216452,0.1663958801502834,0.1024972540284984,0.0619262091644546,0.8764657565963683,-1.0646683369429706,-1.2183510173231813,0.0,0.3586566663823741,0.0,0.0,False,-0.0,-0.0
2005,1,Awaran,Awaran,0,0.0,-1.0632779356157451,0.1136451010404587,-1.0074445571954287,0.0159010440597682,-0.4217423420241818,0.6914994365345488,0.0597056699083887,0.9108710391198664,-1.399901131074852,-0.9637785695075464,0.0,1.3927377968139074,0.0,0.0,False,0.0,0.0
2005,2,Awaran,Awaran,0,0.064516129032258,-1.0560615398508455,0.034511464726487,-0.5718166294455758,-0.0022205392560658,-1.0074445571954287,0.0212630856932512,0.0285653863665404,1.2114944783596613,-1.6079766584670545,-0.4361460636979141,0.0,1.233648392132133,0.0,0.0,False,0.0,0.0
2005,3,Awaran,Awaran,0,0.032258064516129,-1.0127099722598991,0.0059354293908839,0.7696960093300595,-0.0311402835418483,-0.5718166294455758,-0.6063410846684036,-0.0204333319907082,0.9136534293559672,-0.1630077182434276,-0.2226266773646494,-0.0,1.5518272014956818,-0.0,-0.0,False,0.0,0.0
2005,4,Awaran,Awaran,0,0.0,-1.037379866238436,-0.0863871463087505,1.138954228745792,-0.0489987183572486,0.7696960093300595,-0.0358068659580604,-0.0594029696903488,0.1685437090564552,-0.1167687121562715,-0.7387355036454658,0.0,1.233648392132133,0.0,0.0,False,0.0,0.0
