Year,Month,Source_District,Target_District,Target_t_plus_1,FAO_MEAN_Control_Mortality_Sum,FAO_MEAN_Sum._Area_Treated_ha,FAO_MEAN_Pesticide_Quantity_Sum,FAO_MODE_Soil_Moisture,FAO_MEAN_Protected_Area_Sum,FAO_MEAN_Avg._Soil_Moisture_Depth_Range_From_cm,FAO_MEAN_Avg._Soil_Moisture_Depth_Range_To_cm,FAO_MEAN_Minimum_Size_Sum,FAO_MEAN_Maximum_Size_Sum,RF_Prob_S,RF_Prob_T,S_Wind_U,S_Wind_V,Wind_Support_Index,Distance_km
2020,4,LAYYAH,SARGODHA,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0017914796,0.0023178293,-0.4733561996850884,-5.4831643428981165,-0.6284316261112565,94.78325513327076
2020,4,LAYYAH,SUKKUR,1.0,4.112903225806452,1510,1.217741935483871,WET,0.0,0.0,0.0,0.0,0.0,0.0017914796,0.040032208,-0.4733561996850884,-5.4831643428981165,0.9113092071218228,427.6412087615645
2020,4,LAYYAH,THARPARKAR,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0017914796,0.039669864,-0.4733561996850884,-5.4831643428981165,0.9985049017993805,700.1012965311301
2020,4,LAYYAH,UMERKOT,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0017914796,0.12097887,-0.4733561996850884,-5.4831643428981165,0.9826169733926704,661.4450915670855
2020,4,LAYYAH,WASHUK,1.0,0.0,7555,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0017914796,0.019497445,-0.4733561996850884,-5.4831643428981165,0.5451985421604686,660.0306995362445
2020,5,LAYYAH,AWARAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.05178932,-3.034383879771632,-3.990742043344268,0.99266167458375,786.9354480092195
2020,5,LAYYAH,BAHAWALNAGAR,1.0,0.0,51,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.023434667,-3.034383879771632,-3.990742043344268,-0.0414178670929534,238.3207834926722
2020,5,LAYYAH,BAHAWALPUR,1.0,4.367088607594937,2228,10.531645569620252,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.91772664,-3.034383879771632,-3.990742043344268,0.8034325646612714,251.19757263612243
2020,5,LAYYAH,BHAKKAR,1.0,0.0,7813,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0013554726,-3.034383879771632,-3.990742043344268,-0.9860987267978956,39.18930621003963
2020,5,LAYYAH,CHAGAI,1.0,0.0,2324,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.027557967,-3.034383879771632,-3.990742043344268,0.8104641115871478,753.0349086800719
2020,5,LAYYAH,DERA GHAZI KHAN,1.0,0.1044226044226044,5066,0.1228501228501228,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0019211456,-3.034383879771632,-3.990742043344268,0.9999255946545488,95.508738937528
2020,5,LAYYAH,GHOTKI,1.0,0.0,15850,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.74597406,-3.034383879771632,-3.990742043344268,0.9895095430571345,384.3242530589535
2020,5,LAYYAH,GWADAR,1.0,0.0,3280,0.0,DRY,0.0,0.0,0.0,0.1865671641791045,0.1865671641791045,0.0012544923,0.9365707,-3.034383879771632,-3.990742043344268,0.9538713640474824,1035.243730159441
2020,5,LAYYAH,KALAT,1.0,35.160427807486634,14760,30.6951871657754,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0019163286,-3.034383879771632,-3.990742043344268,0.9337356312302229,637.355329893776
2020,5,LAYYAH,KECH,1.0,0.0,530,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.90085554,-3.034383879771632,-3.990742043344268,0.9335260092748668,1007.7997326658176
2020,5,LAYYAH,KHAIRPUR,1.0,0.0,1740,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.78523874,-3.034383879771632,-3.990742043344268,0.9973675469700456,516.744061175355
2020,5,LAYYAH,KHANEWAL,0.0,0.0,65,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0019907875,-3.034383879771632,-3.990742043344268,0.3482437039255391,117.75056476718954
2020,5,LAYYAH,KHUSHAB,1.0,0.0,40681,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0015288529,-3.034383879771632,-3.990742043344268,-0.9998743565636132,114.12320636061746
2020,5,LAYYAH,LASBELA,1.0,0.0,1100,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.8998413,-3.034383879771632,-3.990742043344268,0.99733346255306,745.9004088577242
2020,5,LAYYAH,LODHRAN,0.0,0.0,80,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.027134864,-3.034383879771632,-3.990742043344268,0.5623853191541918,165.38270874849994
2020,5,LAYYAH,MIANWALI,1.0,0.0,738,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0019916564,-3.034383879771632,-3.990742043344268,-0.865138360748242,151.76146982486298
2020,5,LAYYAH,MULTAN,0.0,0.0,2078,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.021013698,-3.034383879771632,-3.990742043344268,0.4460930773576951,121.67351258881364
2020,5,LAYYAH,MUZAFFARGARH,0.0,0.0,142,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.003871906,-3.034383879771632,-3.990742043344268,0.9655315983201764,130.1093055983627
2020,5,LAYYAH,NUSHKI,1.0,0.0,1440,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0849702,-3.034383879771632,-3.990742043344268,0.8210562323905136,558.6293653055063
2020,5,LAYYAH,PANJGUR,1.0,0.0,1170,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.040739458,-3.034383879771632,-3.990742043344268,0.921513218566716,856.6630528648333
2020,5,LAYYAH,RAHIM YAR KHAN,1.0,0.0,857,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.69686633,-3.034383879771632,-3.990742043344268,0.95265883922228,300.6018106616559
2020,5,LAYYAH,RAJANPUR,1.0,0.0,21130,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.10947849,-3.034383879771632,-3.990742043344268,0.9887692896825246,274.4781867872765
2020,5,LAYYAH,SANGHAR,1.0,0.0,915,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.9561521,-3.034383879771632,-3.990742043344268,0.9705096124566442,622.5039647220993
2020,5,LAYYAH,SARGODHA,1.0,1.1988716502115655,41275,1.4527503526093088,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.001267003,-3.034383879771632,-3.990742043344268,-0.987611315570232,95.83425501436489
2020,5,LAYYAH,SUKKUR,1.0,2.9166666666666665,14620,5.138888888888889,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.85324585,-3.034383879771632,-3.990742043344268,0.9968063059868466,456.980151605405
2020,5,LAYYAH,THARPARKAR,1.0,0.0,105,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.9596239,-3.034383879771632,-3.990742043344268,0.9031811167685896,719.0027103973375
2020,5,LAYYAH,UMERKOT,0.0,0.0,1230,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.9715111,-3.034383879771632,-3.990742043344268,0.9375563977474694,669.7743810733612
2020,5,LAYYAH,VEHARI,0.0,0.0,103,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.0019604575,-3.034383879771632,-3.990742043344268,0.1762819138584566,160.0312905022601
2020,5,LAYYAH,WASHUK,1.0,0.0,3690,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0012544923,0.05605465,-3.034383879771632,-3.990742043344268,0.9019475317935686,722.6155597511492
2020,6,LAYYAH,AWARAN,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.038775027,-2.707739580789681,-0.7101170237515707,0.8758495431141642,840.4092211752869
2020,6,LAYYAH,BAHAWALNAGAR,1.0,0.0,52,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.71244013,-2.707739580789681,-0.7101170237515707,-0.5530711001681652,207.9313920905387
2020,6,LAYYAH,BAHAWALPUR,1.0,10.348837209302326,9299,29.07558139534884,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.97217023,-2.707739580789681,-0.7101170237515707,-0.0587151047482308,213.75170634552097
2020,6,LAYYAH,BHAKKAR,1.0,0.0,19,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.002493214,-2.707739580789681,-0.7101170237515707,-0.3400469396839944,57.81488089949767
2020,6,LAYYAH,CHAGAI,0.0,0.0,210,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.07898094,-2.707739580789681,-0.7101170237515707,0.999457838171678,707.7593066873412
2020,6,LAYYAH,DERA GHAZI KHAN,1.0,0.4009433962264151,425,0.9433962264150944,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.0012722943,-2.707739580789681,-0.7101170237515707,0.7692849326111931,139.95541325534026
2020,6,LAYYAH,GHOTKI,0.0,0.0,2441,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.99364686,-2.707739580789681,-0.7101170237515707,0.7262045613780076,386.5312210138961
2020,6,LAYYAH,GWADAR,0.0,0.0,144,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.83946806,-2.707739580789681,-0.7101170237515707,0.935229284580978,1009.4929531242334
2020,6,LAYYAH,KALAT,1.0,50.88235294117647,4556,31.176470588235293,DRY,2.156862745098039,0.0,0.0,0.0,0.0,0.0048781806,0.028622678,-2.707739580789681,-0.7101170237515707,0.957993341422148,598.8244787679007
2020,6,LAYYAH,KECH,1.0,0.0,1550,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.5570007,-2.707739580789681,-0.7101170237515707,0.9563141688162892,1004.1791636107124
2020,6,LAYYAH,KHAIRPUR,1.0,0.0,4032,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.99248123,-2.707739580789681,-0.7101170237515707,0.7342446135412729,516.9818051629044
2020,6,LAYYAH,KHANEWAL,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.022981722,-2.707739580789681,-0.7101170237515707,-0.298913081070344,106.38336203751308
2020,6,LAYYAH,KHUSHAB,0.0,0.0,400,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.0021896742,-2.707739580789681,-0.7101170237515707,-0.7347699585429203,147.59461208705855
2020,6,LAYYAH,LASBELA,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.88904387,-2.707739580789681,-0.7101170237515707,0.839171429276888,758.6971728003294
2020,6,LAYYAH,LODHRAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.053188074,-2.707739580789681,-0.7101170237515707,-0.0798184349210549,165.93094238835562
2020,6,LAYYAH,MIANWALI,0.0,0.0,429,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.019015208,-2.707739580789681,-0.7101170237515707,-0.3310154187017367,163.50292105758172
2020,6,LAYYAH,MULTAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.018075781,-2.707739580789681,-0.7101170237515707,0.0738325937827631,113.61978062811032
2020,6,LAYYAH,PANJGUR,1.0,0.0,1540,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.029843297,-2.707739580789681,-0.7101170237515707,0.9665904949149527,850.5090389494576
2020,6,LAYYAH,RAHIM YAR KHAN,1.0,0.0,955,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.98874927,-2.707739580789681,-0.7101170237515707,0.4838099041987467,340.6117654889354
2020,6,LAYYAH,RAJANPUR,1.0,0.0,200,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.2149268,-2.707739580789681,-0.7101170237515707,0.7432061465130494,209.46328120151497
2020,6,LAYYAH,SANGHAR,1.0,0.0,566,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.9908618,-2.707739580789681,-0.7101170237515707,0.6422331639757665,617.5505328830329
2020,6,LAYYAH,SARGODHA,0.0,0.0,247,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.0010825642,-2.707739580789681,-0.7101170237515707,-0.8829732678853632,176.86475665078038
2020,6,LAYYAH,SUKKUR,1.0,4.160839160839161,21389,10.48951048951049,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.9925206,-2.707739580789681,-0.7101170237515707,0.7606359050016538,476.798473663801
2020,6,LAYYAH,THARPARKAR,1.0,0.0,7630,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.9440877,-2.707739580789681,-0.7101170237515707,0.3996402020358142,691.7802239325578
2020,6,LAYYAH,UMERKOT,1.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.98769104,-2.707739580789681,-0.7101170237515707,0.5309367734048066,660.9226608399689
2020,6,LAYYAH,VEHARI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.0048781806,0.011144707,-2.707739580789681,-0.7101170237515707,-0.4403264237329183,157.44598484307537
2020,7,LAYYAH,BAHAWALNAGAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.8477981,-2.6514742295825284,2.776686973124343,-0.9843917709987052,230.38103283354917
2020,7,LAYYAH,BAHAWALPUR,1.0,0.748829953198128,4196,1.3338533541341653,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9960502,-2.6514742295825284,2.776686973124343,-0.8844025574805577,239.3207376425751
2020,7,LAYYAH,BHAKKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.015200273,-2.6514742295825284,2.776686973124343,0.5029656588064878,73.6556704572219
2020,7,LAYYAH,DERA GHAZI KHAN,0.0,0.0,5,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.008133075,-2.6514742295825284,2.776686973124343,-0.2435440051713652,108.12690435688177
2020,7,LAYYAH,GHOTKI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9735487,-2.6514742295825284,2.776686973124343,-0.3399121633453121,373.53035406072553
2020,7,LAYYAH,GWADAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.781148,-2.6514742295825284,2.776686973124343,0.1484809796225085,1000.1857998607344
2020,7,LAYYAH,KALAT,1.0,51.0,550,36.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.058204614,-2.6514742295825284,2.776686973124343,0.2197567962538232,538.943806810426
2020,7,LAYYAH,KECH,0.0,0.0,30,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.7920069,-2.6514742295825284,2.776686973124343,0.1656322640570647,948.4646264997411
2020,7,LAYYAH,KHAIRPUR,1.0,0.0,520,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9904665,-2.6514742295825284,2.776686973124343,-0.3798382916239384,499.870028849544
2020,7,LAYYAH,KHANEWAL,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.031701766,-2.6514742295825284,2.776686973124343,-0.9940218574928896,110.77003414377111
2020,7,LAYYAH,KHUSHAB,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.0026987342,-2.6514742295825284,2.776686973124343,0.1279579338644829,163.18141413900292
2020,7,LAYYAH,LASBELA,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9900983,-2.6514742295825284,2.776686973124343,-0.114115720718679,744.5645373281452
2020,7,LAYYAH,LODHRAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.086214006,-2.6514742295825284,2.776686973124343,-0.9446586224389564,158.7636555048646
2020,7,LAYYAH,MIANWALI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.054809853,-2.6514742295825284,2.776686973124343,0.5378275429492942,161.78096323607423
2020,7,LAYYAH,MULTAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.012801481,-2.6514742295825284,2.776686973124343,-0.964267693202136,122.13219973925509
2020,7,LAYYAH,MUZAFFARGARH,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.028806476,-2.6514742295825284,2.776686973124343,-0.6265604711273552,121.1927265588436
2020,7,LAYYAH,RAHIM YAR KHAN,1.0,0.0,270,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.992481,-2.6514742295825284,2.776686973124343,-0.5637355335820489,313.5985431417305
2020,7,LAYYAH,RAJANPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.020578254,0.7204194,-2.6514742295825284,2.776686973124343,-0.3776063868794597,217.8612265834432
2020,7,LAYYAH,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9601746,-2.6514742295825284,2.776686973124343,-0.3943886888588169,611.5350237760724
2020,7,LAYYAH,SARGODHA,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.016157808,-2.6514742295825284,2.776686973124343,-0.1474092099338398,188.38705113090367
2020,7,LAYYAH,SUKKUR,1.0,3.78125,8583,11.6875,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.9889389,-2.6514742295825284,2.776686973124343,-0.2751226418458054,452.28269801975546
2020,7,LAYYAH,THARPARKAR,1.0,0.0,22786,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.99179816,-2.6514742295825284,2.776686973124343,-0.6400762718903028,692.2730853408684
2020,7,LAYYAH,UMERKOT,0.0,0.0,490,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.98148394,-2.6514742295825284,2.776686973124343,-0.5229307393404837,656.6927246615013
2020,7,LAYYAH,VEHARI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.020578254,0.028735166,-2.6514742295825284,2.776686973124343,-0.9935699701830932,167.30752498657884
2020,8,LAYYAH,BAHAWALNAGAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.36348724,-3.982476410244933,3.058368726095841,-0.9944958759176764,232.42179880210983
2020,8,LAYYAH,BAHAWALPUR,1.0,0.7804878048780488,441,0.1375609756097561,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.91421866,-3.982476410244933,3.058368726095841,-0.7795575587653113,246.3051991831946
2020,8,LAYYAH,BHAKKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.006574014,-3.982476410244933,3.058368726095841,0.3929557147224241,85.11995962019866
2020,8,LAYYAH,DERA GHAZI KHAN,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.0030111577,-3.982476410244933,3.058368726095841,-0.0979703388917584,96.40454427942768
2020,8,LAYYAH,GHOTKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.8908566,-3.982476410244933,3.058368726095841,-0.2876933801006396,380.8091354843664
2020,8,LAYYAH,KALAT,1.0,80.76086956521739,2920,63.26086956521739,WET,60.43478260869565,0.0,0.0,0.0,0.0,0.004700895,0.01196249,-3.982476410244933,3.058368726095841,0.027613537283877,740.320367295902
2020,8,LAYYAH,KHAIRPUR,0.0,0.0,50,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.85097915,-3.982476410244933,3.058368726095841,-0.2341195673057104,490.2171470623529
2020,8,LAYYAH,KHANEWAL,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.0060598883,-3.982476410244933,3.058368726095841,-0.9943605111002694,111.2893077402823
2020,8,LAYYAH,KHUSHAB,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.0031966192,-3.982476410244933,3.058368726095841,-0.0107005486336989,164.79602751300658
2020,8,LAYYAH,LASBELA,1.0,0.0,3690,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.89154327,-3.982476410244933,3.058368726095841,0.0319575122413339,738.2096670534287
2020,8,LAYYAH,LODHRAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,,-3.982476410244933,3.058368726095841,-0.8569321474374404,156.2674302159983
2020,8,LAYYAH,MIANWALI,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.011966041,-3.982476410244933,3.058368726095841,0.4015132259543529,174.58898871780173
2020,8,LAYYAH,MULTAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.005056029,-3.982476410244933,3.058368726095841,-0.845005669973244,111.83340995894524
2020,8,LAYYAH,MUZAFFARGARH,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.013961479,-3.982476410244933,3.058368726095841,-0.5063554241284473,120.40457338492102
2020,8,LAYYAH,RAHIM YAR KHAN,0.0,0.0,41,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.8992299,-3.982476410244933,3.058368726095841,-0.4137250404359681,306.94715194402426
2020,8,LAYYAH,RAJANPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.004700895,0.018568901,-3.982476410244933,3.058368726095841,-0.2562755735492157,204.7382220396011
2020,8,LAYYAH,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.42223603,-3.982476410244933,3.058368726095841,-0.2487066081040375,603.4761048824514
2020,8,LAYYAH,SARGODHA,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.010851493,-3.982476410244933,3.058368726095841,-0.2206044079787209,185.2353033248696
2020,8,LAYYAH,SUKKUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.9282127,-3.982476410244933,3.058368726095841,-0.1119706870294748,450.3571396607665
2020,8,LAYYAH,THARPARKAR,1.0,0.0,23102,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.5558287,-3.982476410244933,3.058368726095841,-0.5047385277548706,694.7044956709065
2020,8,LAYYAH,UMERKOT,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.43649054,-3.982476410244933,3.058368726095841,-0.384400916183779,650.2660465328578
2020,8,LAYYAH,VEHARI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.004700895,0.008688794,-3.982476410244933,3.058368726095841,-0.9998247148733544,156.81767605327005
2020,9,LAYYAH,AWARAN,0.0,0.0,50,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.18844141,-0.3968746147282664,0.8236949948812753,-0.3397304899191793,788.4447243962213
2020,9,LAYYAH,BAHAWALNAGAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.9922174,-0.3968746147282664,0.8236949948812753,-0.8692832437134919,234.455220035599
2020,9,LAYYAH,BAHAWALPUR,1.0,0.2376760563380281,520,0.2288732394366197,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.996192,-0.3968746147282664,0.8236949948812753,-0.9773904409220652,246.02093985926695
2020,9,LAYYAH,BHAKKAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.22590008,-0.3968746147282664,0.8236949948812753,0.747123214104508,98.71247487265111
2020,9,LAYYAH,DERA GHAZI KHAN,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.0262942,-0.3968746147282664,0.8236949948812753,-0.5025360196665782,87.84695900452094
2020,9,LAYYAH,GHOTKI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.9845371,-0.3968746147282664,0.8236949948812753,-0.6961577694204231,366.6743139205071
2020,9,LAYYAH,GWADAR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.5144465,-0.3968746147282664,0.8236949948812753,-0.1357569259717638,1038.5493770317948
2020,9,LAYYAH,KALAT,1.0,40.90909090909091,3905,45.38961038961039,WET,8.831168831168831,0.0,0.0,0.0,0.0,0.1412565,0.21543619,-0.3968746147282664,0.8236949948812753,-0.4075102691569245,740.392056139303
2020,9,LAYYAH,KECH,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.9324909,-0.3968746147282664,0.8236949948812753,-0.1442842295301549,991.2353427025446
2020,9,LAYYAH,KHAIRPUR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.9649344,-0.3968746147282664,0.8236949948812753,-0.6686662212263499,490.138251680193
2020,9,LAYYAH,KHANEWAL,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.15187879,-0.3968746147282664,0.8236949948812753,-0.8932599150605914,105.38031796959676
2020,9,LAYYAH,KHUSHAB,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.03887231,-0.3968746147282664,0.8236949948812753,0.4411833102628462,166.04138133097592
2020,9,LAYYAH,LASBELA,1.0,0.0,4255,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.97131485,-0.3968746147282664,0.8236949948812753,-0.4162691241453139,735.5837587874574
2020,9,LAYYAH,LODHRAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.22750816,-0.3968746147282664,0.8236949948812753,-0.9985813909072871,149.4522520374339
2020,9,LAYYAH,MIANWALI,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.06944141,-0.3968746147282664,0.8236949948812753,0.7664422759123948,179.9805375618003
2020,9,LAYYAH,MULTAN,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.057749435,-0.3968746147282664,0.8236949948812753,-0.9988469391453508,94.02933001418938
2020,9,LAYYAH,MUZAFFARGARH,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.055932693,-0.3968746147282664,0.8236949948812753,-0.8334778404227222,132.04856172573355
2020,9,LAYYAH,RAHIM YAR KHAN,1.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.98725325,-0.3968746147282664,0.8236949948812753,-0.7933132649521696,305.903599573689
2020,9,LAYYAH,RAJANPUR,0.0,0.0,0,0.0,DRY,0.0,0.0,0.0,0.0,0.0,0.1412565,0.8893217,-0.3968746147282664,0.8236949948812753,-0.6622486967186091,204.3387218790392
2020,9,LAYYAH,SANGHAR,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.9004777,-0.3968746147282664,0.8236949948812753,-0.6682690442456938,590.8834354554434
2020,9,LAYYAH,SARGODHA,0.0,0.0,0,0.0,WET,0.0,0.0,0.0,0.0,0.0,0.1412565,0.014396788,-0.3968746147282664,0.8236949948812753,0.2016811956615727,201.8670428102906
